[INFO ] [2022-02-08 15:00:40,398] Pre-condition: Open Browser 'firefox'
[INFO ] [2022-02-08 15:31:41,035] User_01_Register - Step 03: Verify 'Register Success Message' is displayed
[INFO ] [2022-02-08 15:31:41,100]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-08 15:31:41,100] User_01_Register - Step 04: Click to 'Logout' link
[INFO ] [2022-02-08 15:31:42,712] User_02-Login - Step 01: Click to 'Login' link
[INFO ] [2022-02-08 15:31:44,025] User_02-Login - Step 02: input to Email Address and Password in 'Login' form with value: nguyentest7140@mail.net 123456
[INFO ] [2022-02-08 15:31:45,108] User_02-Login - Step 03: Verify 'My Account Link' is displayed
[INFO ] [2022-02-08 15:31:45,201]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-08 15:31:45,201] User_02-Login - Step 04: Click to 'My Account' link
[INFO ] [2022-02-08 15:31:45,792] User_02-Login - Step 05: Verify 'News Letter Checkbox' is selected
[INFO ] [2022-02-08 15:31:45,835]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-08 15:31:45,839] Post-condition: Clean browser
[INFO ] [2022-02-09 14:50:32,283] Pre-condition: Open Browser 'firefox'
[INFO ] [2022-02-09 14:50:39,658] User_01_Register - Step 01: Click to 'Register' link
[INFO ] [2022-02-09 14:50:40,328] User_01_Register - Step 02: Input to all of mandatory fields in 'Register' form
[INFO ] [2022-02-09 14:50:41,811] User_01_Register - Step 03: Verify 'Register Success Message' is displayed
[INFO ] [2022-02-09 14:50:41,885]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-09 14:50:41,885] User_01_Register - Step 04: Click to 'Logout' link
[INFO ] [2022-02-09 14:50:42,674] User_02-Login - Step 01: Click to 'Login' link
[INFO ] [2022-02-09 14:50:43,252] User_02-Login - Step 02: input to Email Address and Password in 'Login' form with value: nguyentest2842@mail.net 123456
[INFO ] [2022-02-09 14:50:44,299] User_02-Login - Step 03: Verify 'My Account Link' is displayed
[INFO ] [2022-02-09 14:50:44,385]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-09 14:50:44,385] User_02-Login - Step 04: Click to 'My Account' link
[INFO ] [2022-02-09 14:50:44,991] User_02-Login - Step 05: Verify 'News Letter Checkbox' is selected
[INFO ] [2022-02-09 14:50:45,066]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-09 14:50:45,069] Post-condition: Clean browser
[INFO ] [2022-02-09 15:21:19,971] Pre-condition: Open Browser 'firefox'
[INFO ] [2022-02-09 15:21:27,955] User_01_Register - Step 01: Click to 'Register' link
[INFO ] [2022-02-09 15:21:29,308] User_01_Register - Step 02: Input to all of mandatory fields in 'Register' form
[INFO ] [2022-02-09 15:21:31,492] User_01_Register - Step 03: Verify 'Register Success Message' is displayed
[INFO ] [2022-02-09 15:21:31,566]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-09 15:21:31,566] User_01_Register - Step 04: Click to 'Logout' link
[INFO ] [2022-02-09 15:21:33,058] User_02-Login - Step 01: Click to 'Login' link
[INFO ] [2022-02-09 15:21:34,347] User_02-Login - Step 02: input to Email Address and Password in 'Login' form with value: nguyentest9170@mail.net 123456
[INFO ] [2022-02-09 15:21:35,425] User_02-Login - Step 03: Verify 'My Account Link' is displayed
[INFO ] [2022-02-09 15:21:35,510]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-09 15:21:35,510] User_02-Login - Step 04: Click to 'My Account' link
[INFO ] [2022-02-09 15:21:36,079] User_02-Login - Step 05: Verify 'News Letter Checkbox' is selected
[INFO ] [2022-02-09 15:21:36,145]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-09 15:21:36,242] Post-condition: Clean browser
[INFO ] [2022-02-09 15:29:02,748] Pre-condition: Open Browser 'firefox'
[INFO ] [2022-02-09 15:29:10,295] User_01_Register - Step 01: Click to 'Register' link
[INFO ] [2022-02-09 15:29:11,624] User_01_Register - Step 02: Input to all of mandatory fields in 'Register' form
[INFO ] [2022-02-09 15:29:14,460] User_01_Register - Step 03: Verify 'Register Success Message' is displayed
[INFO ] [2022-02-09 15:29:14,511]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-09 15:29:14,511] User_01_Register - Step 04: Click to 'Logout' link
[INFO ] [2022-02-09 15:29:16,087] User_02-Login - Step 01: Click to 'Login' link
[INFO ] [2022-02-09 15:29:17,350] User_02-Login - Step 02: input to Email Address and Password in 'Login' form with value: nguyentest5389@mail.net 123456
[INFO ] [2022-02-09 15:29:18,357] User_02-Login - Step 03: Verify 'My Account Link' is displayed
[INFO ] [2022-02-09 15:29:18,439]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-09 15:29:18,439] User_02-Login - Step 04: Click to 'My Account' link
[INFO ] [2022-02-09 15:29:18,975] User_02-Login - Step 05: Verify 'News Letter Checkbox' is selected
[INFO ] [2022-02-09 15:29:19,039]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-09 15:29:19,193] Post-condition: Clean browser
[INFO ] [2022-02-09 15:36:01,618] ---------- START delete file in folder ----------
[INFO ] [2022-02-09 15:36:01,619] ---------- END delete file in folder ----------
[INFO ] [2022-02-09 15:36:01,627] Pre-condition: Open Browser 'firefox'
[INFO ] [2022-02-09 15:36:08,898] User_01_Register - Step 01: Click to 'Register' link
[INFO ] [2022-02-09 15:36:10,244] User_01_Register - Step 02: Input to all of mandatory fields in 'Register' form
[INFO ] [2022-02-09 15:36:12,418] User_01_Register - Step 03: Verify 'Register Success Message' is displayed
[INFO ] [2022-02-09 15:36:12,523]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-09 15:36:12,523] User_01_Register - Step 04: Click to 'Logout' link
[INFO ] [2022-02-09 15:36:13,401] User_02-Login - Step 01: Click to 'Login' link
[INFO ] [2022-02-09 15:36:14,740] User_02-Login - Step 02: input to Email Address and Password in 'Login' form with value: nguyentest2732@mail.net 123456
[INFO ] [2022-02-09 15:36:16,506] User_02-Login - Step 03: Verify 'My Account Link' is displayed
[INFO ] [2022-02-09 15:36:16,586]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-09 15:36:16,586] User_02-Login - Step 04: Click to 'My Account' link
[INFO ] [2022-02-09 15:36:17,155] User_02-Login - Step 05: Verify 'News Letter Checkbox' is selected
[INFO ] [2022-02-09 15:36:17,208]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-09 15:36:17,293] Post-condition: Clean browser
[INFO ] [2022-02-09 22:00:50,333] ---------- START delete file in folder ----------
[INFO ] [2022-02-09 22:00:50,342] ---------- END delete file in folder ----------
[INFO ] [2022-02-09 22:00:50,352] Pre-condition: Open Browser 'firefox'
[INFO ] [2022-02-09 22:01:00,783] User_01_Register - Step 01: Click to 'Register' link
[INFO ] [2022-02-09 22:01:01,474] User_01_Register - Step 02: Input to all of mandatory fields in 'Register' form
[INFO ] [2022-02-09 22:01:03,831] User_01_Register - Step 03: Verify 'Register Success Message' is displayed
[INFO ] [2022-02-09 22:01:03,901]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-09 22:01:03,901] User_01_Register - Step 04: Click to 'Logout' link
[INFO ] [2022-02-09 22:01:57,657] ---------- START delete file in folder ----------
[INFO ] [2022-02-09 22:01:57,657] ---------- END delete file in folder ----------
[INFO ] [2022-02-09 22:02:07,509]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-09 22:02:10,900]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-09 22:02:11,515]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-10 15:10:09,759] ---------- START delete file in folder ----------
[INFO ] [2022-02-10 15:10:09,812] ---------- END delete file in folder ----------
[INFO ] [2022-02-10 15:10:09,833] Pre-condition: Open Browser 'firefox'
[INFO ] [2022-02-10 15:10:19,259] User_01_Register - Step 01: Click to 'Register' link
[INFO ] [2022-02-10 15:10:19,905] User_01_Register - Step 02: Input to all of mandatory fields in 'Register' form
[INFO ] [2022-02-10 15:10:21,386] User_01_Register - Step 03: Verify 'Register Success Message' is displayed
[INFO ] [2022-02-10 15:10:21,465]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-10 15:10:21,466] User_01_Register - Step 04: Click to 'Logout' link
[INFO ] [2022-02-10 15:10:22,370] User_02-Login - Step 01: Click to 'Login' link
[INFO ] [2022-02-10 15:10:22,924] User_02-Login - Step 02: input to Email Address and Password in 'Login' form with value: nguyentest5999@mail.net 123456
[INFO ] [2022-02-10 15:10:23,960] User_02-Login - Step 03: Verify 'My Account Link' is displayed
[INFO ] [2022-02-10 15:10:24,039]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-10 15:10:24,039] User_02-Login - Step 04: Click to 'My Account' link
[INFO ] [2022-02-10 15:10:24,828] User_02-Login - Step 05: Verify 'News Letter Checkbox' is selected
[INFO ] [2022-02-10 15:10:24,876]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-10 15:10:24,883] Post-condition: Clean browser
[INFO ] [2022-02-10 15:14:05,068] ---------- START delete file in folder ----------
[INFO ] [2022-02-10 15:14:05,068] ---------- END delete file in folder ----------
[INFO ] [2022-02-10 15:14:05,076] Pre-condition: Open Browser 'firefox'
[INFO ] [2022-02-10 15:14:12,140] User_01_Register - Step 01: Click to 'Register' link
[INFO ] [2022-02-10 15:14:12,794] User_01_Register - Step 02: Input to all of mandatory fields in 'Register' form
[INFO ] [2022-02-10 15:14:14,356] User_01_Register - Step 03: Verify 'Register Success Message' is displayed
[INFO ] [2022-02-10 15:14:14,421]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-10 15:14:14,421] User_01_Register - Step 04: Click to 'Logout' link
[INFO ] [2022-02-10 15:14:15,259] User_02-Login - Step 01: Click to 'Login' link
[INFO ] [2022-02-10 15:14:15,853] User_02-Login - Step 02: input to Email Address and Password in 'Login' form with value: nguyentest2698@mail.net 123456
[INFO ] [2022-02-10 15:14:16,919] User_02-Login - Step 03: Verify 'My Account Link' is displayed
[INFO ] [2022-02-10 15:14:17,009]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-10 15:14:17,009] User_02-Login - Step 04: Click to 'My Account' link
[INFO ] [2022-02-10 15:14:17,617] User_02-Login - Step 05: Verify 'News Letter Checkbox' is selected
[INFO ] [2022-02-10 15:14:17,689]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-10 15:14:17,693] Post-condition: Clean browser
[INFO ] [2022-02-10 15:18:12,915] ---------- START delete file in folder ----------
[INFO ] [2022-02-10 15:18:12,916] ---------- END delete file in folder ----------
[INFO ] [2022-02-10 15:18:12,925] Pre-condition: Open Browser 'firefox'
[INFO ] [2022-02-10 15:18:20,107] User_01_Register - Step 01: Click to 'Register' link
[INFO ] [2022-02-10 15:18:20,826] User_01_Register - Step 02: Input to all of mandatory fields in 'Register' form
[INFO ] [2022-02-10 15:18:22,319] User_01_Register - Step 03: Verify 'Register Success Message' is displayed
[INFO ] [2022-02-10 15:18:22,380]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-10 15:18:22,380] User_01_Register - Step 04: Click to 'Logout' link
[INFO ] [2022-02-10 15:18:23,263] User_02-Login - Step 01: Click to 'Login' link
[INFO ] [2022-02-10 15:18:23,831] User_02-Login - Step 02: input to Email Address and Password in 'Login' form with value: nguyentest5906@mail.net 123456
[INFO ] [2022-02-10 15:18:24,874] User_02-Login - Step 03: Verify 'My Account Link' is displayed
[INFO ] [2022-02-10 15:18:24,971]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-10 15:18:24,971] User_02-Login - Step 04: Click to 'My Account' link
[INFO ] [2022-02-10 15:18:25,583] User_02-Login - Step 05: Verify 'News Letter Checkbox' is selected
[INFO ] [2022-02-10 15:18:25,640]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-10 15:18:25,643] Post-condition: Clean browser
[INFO ] [2022-02-10 16:11:49,394] ---------- START delete file in folder ----------
[INFO ] [2022-02-10 16:11:49,395] ---------- END delete file in folder ----------
[INFO ] [2022-02-10 16:11:49,408] Pre-condition: Open Browser 'firefox'
[INFO ] [2022-02-10 16:11:57,268] User_01_Register - Step 01: Click to 'Register' link
[INFO ] [2022-02-10 16:11:57,914] User_01_Register - Step 02: Input to all of mandatory fields in 'Register' form
[INFO ] [2022-02-10 16:11:59,380] User_01_Register - Step 03: Verify 'Register Success Message' is displayed
[INFO ] [2022-02-10 16:11:59,494]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-10 16:11:59,494] User_01_Register - Step 04: Click to 'Logout' link
[INFO ] [2022-02-10 16:12:00,455] User_02-Login - Step 01: Click to 'Login' link
[INFO ] [2022-02-10 16:12:01,035] User_02-Login - Step 02: input to Email Address and Password in 'Login' form with value: nguyentest4221@mail.net 123456
[INFO ] [2022-02-10 16:12:02,088] User_02-Login - Step 03: Verify 'My Account Link' is displayed
[INFO ] [2022-02-10 16:12:02,171]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-10 16:12:02,171] User_02-Login - Step 04: Click to 'My Account' link
[INFO ] [2022-02-10 16:12:02,772] User_02-Login - Step 05: Verify 'News Letter Checkbox' is selected
[INFO ] [2022-02-10 16:12:02,819]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-10 16:12:02,910] Post-condition: Clean browser
[INFO ] [2022-02-11 08:04:25,424] ---------- START delete file in folder ----------
[INFO ] [2022-02-11 08:04:25,435] ---------- END delete file in folder ----------
[INFO ] [2022-02-11 08:04:25,454] Pre-condition: Open Browser 'firefox'
[INFO ] [2022-02-11 08:04:36,962] User_01_Register - Step 01: Click to 'Register' link
[INFO ] [2022-02-11 08:04:37,683] User_01_Register - Step 02: Input to all of mandatory fields in 'Register' form
[INFO ] [2022-02-11 08:04:39,323] User_01_Register - Step 03: Verify 'Register Success Message' is displayed
[INFO ] [2022-02-11 08:04:39,388]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-11 08:04:39,388] User_01_Register - Step 04: Click to 'Logout' link
[INFO ] [2022-02-11 08:04:40,334] User_02-Login - Step 01: Click to 'Login' link
[INFO ] [2022-02-11 08:04:40,897] User_02-Login - Step 02: input to Email Address and Password in 'Login' form with value: nguyentest7545@mail.net 123456
[INFO ] [2022-02-11 08:04:41,897] User_02-Login - Step 03: Verify 'My Account Link' is displayed
[INFO ] [2022-02-11 08:04:41,974]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-11 08:04:41,974] User_02-Login - Step 04: Click to 'My Account' link
[INFO ] [2022-02-11 08:04:42,546] User_02-Login - Step 05: Verify 'News Letter Checkbox' is selected
[INFO ] [2022-02-11 08:04:42,606]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-11 08:04:42,721] Post-condition: Clean browser
[INFO ] [2022-02-11 09:18:03,098] ---------- START delete file in folder ----------
[INFO ] [2022-02-11 09:18:03,113] ---------- END delete file in folder ----------
[INFO ] [2022-02-11 09:18:03,134] Pre-condition: Open Browser 'firefox'
[INFO ] [2022-02-11 09:18:15,032] User_01_Register - Step 01: Click to 'Register' link
[INFO ] [2022-02-11 09:18:15,750] User_01_Register - Step 02: Input to all of mandatory fields in 'Register' form
[INFO ] [2022-02-11 09:18:17,249] User_01_Register - Step 03: Verify 'Register Success Message' is displayed
[INFO ] [2022-02-11 09:18:17,330]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-11 09:18:17,331] User_01_Register - Step 04: Click to 'Logout' link
[INFO ] [2022-02-11 09:18:18,446] User_02-Login - Step 01: Click to 'Login' link
[INFO ] [2022-02-11 09:18:19,018] User_02-Login - Step 02: input to Email Address and Password in 'Login' form with value: nguyentest8595@mail.net 123456
[INFO ] [2022-02-11 09:18:20,041] User_02-Login - Step 03: Verify 'My Account Link' is displayed
[INFO ] [2022-02-11 09:18:20,130]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-11 09:18:20,131] User_02-Login - Step 04: Click to 'My Account' link
[INFO ] [2022-02-11 09:18:20,694] User_02-Login - Step 05: Verify 'News Letter Checkbox' is selected
[INFO ] [2022-02-11 09:18:20,761]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-11 09:18:20,929] Post-condition: Clean browser
[INFO ] [2022-02-11 09:21:41,180] ---------- START delete file in folder ----------
[INFO ] [2022-02-11 09:21:41,182] ---------- END delete file in folder ----------
[INFO ] [2022-02-11 09:21:41,200] Pre-condition: Open Browser 'firefox'
[INFO ] [2022-02-11 09:21:50,025] User_01_Register - Step 01: Click to 'Register' link
[INFO ] [2022-02-11 09:21:50,761] User_01_Register - Step 02: Input to all of mandatory fields in 'Register' form
[INFO ] [2022-02-11 09:21:52,148] User_01_Register - Step 03: Verify 'Register Success Message' is displayed
[INFO ] [2022-02-11 09:21:52,205]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-11 09:21:52,205] User_01_Register - Step 04: Click to 'Logout' link
[INFO ] [2022-02-11 09:21:53,133] User_02-Login - Step 01: Click to 'Login' link
[INFO ] [2022-02-11 09:21:53,692] User_02-Login - Step 02: input to Email Address and Password in 'Login' form with value: nguyentest6820@mail.net 123456
[INFO ] [2022-02-11 09:21:54,740] User_02-Login - Step 03: Verify 'My Account Link' is displayed
[INFO ] [2022-02-11 09:21:54,831]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-11 09:21:54,831] User_02-Login - Step 04: Click to 'My Account' link
[INFO ] [2022-02-11 09:21:55,396] User_02-Login - Step 05: Verify 'News Letter Checkbox' is selected
[INFO ] [2022-02-11 09:21:55,445]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-11 09:21:55,536] Post-condition: Clean browser
[INFO ] [2022-02-11 09:23:15,628] ---------- START delete file in folder ----------
[INFO ] [2022-02-11 09:23:15,630] ---------- END delete file in folder ----------
[INFO ] [2022-02-11 09:23:15,653] Pre-condition: Open Browser 'firefox'
[INFO ] [2022-02-11 09:23:25,187] User_01_Register - Step 01: Click to 'Register' link
[INFO ] [2022-02-11 09:23:25,887] User_01_Register - Step 02: Input to all of mandatory fields in 'Register' form
[INFO ] [2022-02-11 09:23:27,320] User_01_Register - Step 03: Verify 'Register Success Message' is displayed
[INFO ] [2022-02-11 09:23:27,379]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-11 09:23:27,379] User_01_Register - Step 04: Click to 'Logout' link
[INFO ] [2022-02-11 09:23:28,304] User_02-Login - Step 01: Click to 'Login' link
[INFO ] [2022-02-11 09:23:28,842] User_02-Login - Step 02: input to Email Address and Password in 'Login' form with value: nguyentest4586@mail.net 123456
[INFO ] [2022-02-11 09:23:29,859] User_02-Login - Step 03: Verify 'My Account Link' is displayed
[INFO ] [2022-02-11 09:23:29,924]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-11 09:23:29,924] User_02-Login - Step 04: Click to 'My Account' link
[INFO ] [2022-02-11 09:23:30,473] User_02-Login - Step 05: Verify 'News Letter Checkbox' is selected
[INFO ] [2022-02-11 09:23:30,526]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-11 09:23:30,615] Post-condition: Clean browser
[INFO ] [2022-02-11 09:24:20,765] ---------- START delete file in folder ----------
[INFO ] [2022-02-11 09:24:20,766] File name: F:\Code test automation\03- Java Hybrid Framework\allure-json\02b3255b-92dc-4fe1-97b1-b80f5d609db5-attachment
[INFO ] [2022-02-11 09:24:20,766] File name: F:\Code test automation\03- Java Hybrid Framework\allure-json\3bed6f6a-e079-4ab1-b759-6bfcaac8b6ae-container.json
[INFO ] [2022-02-11 09:24:20,767] File name: F:\Code test automation\03- Java Hybrid Framework\allure-json\50a4fa79-bfdc-4845-ad9b-6b10c254f147-container.json
[INFO ] [2022-02-11 09:24:20,767] File name: F:\Code test automation\03- Java Hybrid Framework\allure-json\6998da76-f239-4cbc-b1db-9000236e601d-container.json
